slot,time,hour,mean,q05,q95
4,01:00,21,0.0,0.0,0.0
4,01:00,22,0.0,0.0,0.0
4,01:00,23,0.0,0.0,0.0
5,01:15,0,0.138947232044308,0.0,0.5574007172577276
5,01:15,1,0.591194189549087,0.4198869679291367,0.7795193686629684
5,01:15,2,0.2696823808254775,0.0,0.5040518598232813
5,01:15,3,0.00017619758113033437,0.0,0.0
5,01:15,4,0.0,0.0,0.0
5,01:15,5,0.0,0.0,0.0
5,01:15,6,0.0,0.0,0.0
5,01:15,7,0.0,0.0,0.0
5,01:15,8,0.0,0.0,0.0
5,01:15,9,0.0,0.0,0.0
5,01:15,10,0.0,0.0,0.0
5,01:15,11,0.0,0.0,0.0
5,01:15,12,0.0,0.0,0.0
5,01:15,13,0.0,0.0,0.0
5,01:15,14,0.0,0.0,0.0
5,01:15,15,0.0,0.0,0.0
5,01:15,16,0.0,0.0,0.0
5,01:15,17,0.0,0.0,0.0
5,01:15,18,0.0,0.0,0.0
5,01:15,19,0.0,0.0,0.0
5,01:15,20,0.0,0.0,0.0
5,01:15,21,0.0,0.0,0.0
5,01:15,22,0.0,0.0,0.0
5,01:15,23,0.0,0.0,0.0
6,01:30,0,0.06821607140723958,0.0,0.4819181406039463
6,01:30,1,0.5311685841149321,0.34580926809367396,0.7573036175709748
6,01:30,2,0.39138513457892077,0.0,0.622444657463871
6,01:30,3,0.009230209898915504,0.0,0.06389810404361329
6,01:30,4,0.0,0.0,0.0
6,01:30,5,0.0,0.0,0.0
6,01:30,6,0.0,0.0,0.0
6,01:30,7,0.0,0.0,0.0
6,01:30,8,0.0,0.0,0.0
6,01:30,9,0.0,0.0,0.0
6,01:30,10,0.0,0.0,0.0
6,01:30,11,0.0,0.0,0.0
6,01:30,12,0.0,0.0,0.0
6,01:30,13,0.0,0.0,0.0
6,01:30,14,0.0,0.0,0.0
6,01:30,15,0.0,0.0,0.0
6,01:30,16,0.0,0.0,0.0
6,01:30,17,0.0,0.0,0.0
6,01:30,18,0.0,0.0,0.0
6,01:30,19,0.0,0.0,0.0
6,01:30,20,0.0,0.0,0.0
6,01:30,21,0.0,0.0,0.0
6,01:30,22,0.0,0.0,0.0
6,01:30,23,0.0,0.0,0.0
7,01:45,0,0.04340091342394815,0.0,0.3433990420738635
7,01:45,1,0.40412672974463937,0.1404180854183089,0.6647011333240662
7,01:45,2,0.48758078812925515,0.059825006727653895,0.6608925716871693
7,01:45,3,0.06489156870215478,0.0,0.2027180317300934
7,01:45,4,0.0,0.0,0.0
7,01:45,5,0.0,0.0,0.0
7,01:45,6,0.0,0.0,0.0
7,01:45,7,0.0,0.0,0.0
7,01:45,8,0.0,0.0,0.0
7,01:45,9,0.0,0.0,0.0
7,01:45,10,0.0,0.0,0.0
7,01:45,11,0.0,0.0,0.0
7,01:45,12,0.0,0.0,0.0
7,01:45,13,0.0,0.0,0.0
7,01:45,14,0.0,0.0,0.0
7,01:45,15,0.0,0.0,0.0
7,01:45,16,0.0,0.0,0.0
7,01:45,17,0.0,0.0,0.0
7,01:45,18,0.0,0.0,0.0
7,01:45,19,0.0,0.0,0.0
7,01:45,20,0.0,0.0,0.0
7,01:45,21,0.0,0.0,0.0
7,01:45,22,0.0,0.0,0.0
7,01:45,23,0.0,0.0,0.0
8,02:00,0,0.025544315623456087,0.0,0.15454233070464762
8,02:00,1,0.2560777718647512,0.0,0.565407049269561
8,02:00,2,0.5601237169419959,0.26892927122860494,0.6937774985181542
8,02:00,3,0.15824044872120607,0.0,0.38075009119531444
8,02:00,4,0.000013746848581089765,0.0,0.0
8,02:00,5,0.0,0.0,0.0
8,02:00,6,0.0,0.0,0.0
8,02:00,7,0.0,0.0,0.0
8,02:00,8,0.0,0.0,0.0
8,02:00,9,0.0,0.0,0.0
8,02:00,10,0.0,0.0,0.0
8,02:00,11,0.0,0.0,0.0
8,02:00,12,0.0,0.0,0.0
8,02:00,13,0.0,0.0,0.0
8,02:00,14,0.0,0.0,0.0
8,02:00,15,0.0,0.0,0.0
8,02:00,16,0.0,0.0,0.0
8,02:00,17,0.0,0.0,0.0
8,02:00,18,0.0,0.0,0.0
8,02:00,19,0.0,0.0,0.0
8,02:00,20,0.0,0.0,0.0
8,02:00,21,0.0,0.0,0.0
8,02:00,22,0.0,0.0,0.0
8,02:00,23,0.0,0.0,0.0
9,02:15,0,0.014359480647888102,0.0,0.017571443396914403
9,02:15,1,0.12525778169069585,0.0,0.5204240176366487
9,02:15,2,0.5907268910667801,0.39361397264415166,0.7795193686629684
9,02:15,3,0.26955189975054133,0.0,0.5040518598232813
9,02:15,4,0.00010394684409662543,0.0,0.0
9,02:15,5,0.0,0.0,0.0
9,02:15,6,0.0,0.0,0.0
9,02:15,7,0.0,0.0,0.0
9,02:15,8,0.0,0.0,0.0
9,02:15,9,0.0,0.0,0.0
9,02:15,10,0.0,0.0,0.0
9,02:15,11,0.0,0.0,0.0
9,02:15,12,0.0,0.0,0.0
9,02:15,13,0.0,0.0,0.0
9,02:15,14,0.0,0.0,0.0
9,02:15,15,0.0,0.0,0.0
9,02:15,16,0.0,0.0,0.0
9,02:15,17,0.0,0.0,0.0
9,02:15,18,0.0,0.0,0.0
9,02:15,19,0.0,0.0,0.0
9,02:15,20,0.0,0.0,0.0
9,02:15,21,0.0,0.0,0.0
9,02:15,22,0.0,0.0,0.0
9,02:15,23,0.0,0.0,0.0
10,02:30,0,0.005828074629294915,0.0,0.0
10,02:30,1,0.06306363704577433,0.0,0.4819181406039463
10,02:30,2,0.5305644237302508,0.34580926809367396,0.7573036175709748
10,02:30,3,0.3913493946373466,0.0,0.622444657463871
10,02:30,4,0.009194469957341323,0.0,0.06389810404361329
10,02:30,5,0.0,0.0,0.0
10,02:30,6,0.0,0.0,0.0
10,02:30,7,0.0,0.0,0.0
10,02:30,8,0.0,0.0,0.0
10,02:30,9,0.0,0.0,0.0
10,02:30,10,0.0,0.0,0.0
10,02:30,11,0.0,0.0,0.0
10,02:30,12,0.0,0.0,0.0
10,02:30,13,0.0,0.0,0.0
10,02:30,14,0.0,0.0,0.0
10,02:30,15,0.0,0.0,0.0
10,02:30,16,0.0,0.0,0.0
10,02:30,17,0.0,0.0,0.0
10,02:30,18,0.0,0.0,0.0
10,02:30,19,0.0,0.0,0.0
10,02:30,20,0.0,0.0,0.0
10,02:30,21,0.0,0.0,0.0
10,02:30,22,0.0,0.0,0.0
10,02:30,23,0.0,0.0,0.0
11,02:45,0,0.0011536318606694216,0.0,0.0
11,02:45,1,0.042653105506844376,0.0,0.3433990420738635
11,02:45,2,0.4037620506439882,0.1404180854183089,0.6647011333240662
11,02:45,3,0.4875602157077981,0.059825006727653895,0.6608925716871693
11,02:45,4,0.06487099628069772,0.0,0.2027180317300934
11,02:45,5,0.0,0.0,0.0
11,02:45,6,0.0,0.0,0.0
11,02:45,7,0.0,0.0,0.0
11,02:45,8,0.0,0.0,0.0
11,02:45,9,0.0,0.0,0.0
11,02:45,10,0.0,0.0,0.0
11,02:45,11,0.0,0.0,0.0
11,02:45,12,0.0,0.0,0.0
11,02:45,13,0.0,0.0,0.0
11,02:45,14,0.0,0.0,0.0
11,02:45,15,0.0,0.0,0.0
11,02:45,16,0.0,0.0,0.0
11,02:45,17,0.0,0.0,0.0
11,02:45,18,0.0,0.0,0.0
11,02:45,19,0.0,0.0,0.0
11,02:45,20,0.0,0.0,0.0
11,02:45,21,0.0,0.0,0.0
11,02:45,22,0.0,0.0,0.0
11,02:45,23,0.0,0.0,0.0
12,03:00,0,4.167037719206929e-6,0.0,0.0
12,03:00,1,0.025543482215912242,0.0,0.15423927341597798
12,03:00,2,0.2560769384572074,0.0,0.565407049269561
12,03:00,3,0.5601228835344519,0.26892927122860494,0.6937774985181542
12,03:00,4,0.15823961531366224,0.0,0.38075009119531444
12,03:00,5,0.000012913441037248258,0.0,0.0
12,03:00,6,0.0,0.0,0.0
12,03:00,7,0.0,0.0,0.0
12,03:00,8,0.0,0.0,0.0
12,03:00,9,0.0,0.0,0.0
12,03:00,10,0.0,0.0,0.0
12,03:00,11,0.0,0.0,0.0
12,03:00,12,0.0,0.0,0.0
12,03:00,13,0.0,0.0,0.0
12,03:00,14,0.0,0.0,0.0
12,03:00,15,0.0,0.0,0.0
12,03:00,16,0.0,0.0,0.0
12,03:00,17,0.0,0.0,0.0
12,03:00,18,0.0,0.0,0.0
12,03:00,19,0.0,0.0,0.0
12,03:00,20,0.0,0.0,0.0
12,03:00,21,0.0,0.0,0.0
12,03:00,22,0.0,0.0,0.0
12,03:00,23,0.0,0.0,0.0
13,03:15,0,0.0,0.0,0.0
13,03:15,1,0.014359480647888102,0.0,0.017571443396914403
13,03:15,2,0.12525778169069585,0.0,0.5204240176366487
13,03:15,3,0.5907268910667801,0.39361397264415166,0.7795193686629684
13,03:15,4,0.26955189975054133,0.0,0.5040518598232813
13,03:15,5,0.00010394684409662543,0.0,0.0
13,03:15,6,0.0,0.0,0.0
13,03:15,7,0.0,0.0,0.0
13,03:15,8,0.0,0.0,0.0
13,03:15,9,0.0,0.0,0.0
13,03:15,10,0.0,0.0,0.0
13,03:15,11,0.0,0.0,0.0
13,03:15,12,0.0,0.0,0.0
13,03:15,13,0.0,0.0,0.0
13,03:15,14,0.0,0.0,0.0
13,03:15,15,0.0,0.0,0.0
13,03:15,16,0.0,0.0,0.0
13,03:15,17,0.0,0.0,0.0
13,03:15,18,0.0,0.0,0.0
13,03:15,19,0.0,0.0,0.0
13,03:15,20,0.0,0.0,0.0
13,03:15,21,0.0,0.0,0.0
13,03:15,22,0.0,0.0,0.0
13,03:15,23,0.0,0.0,0.0
14,03:30,0,0.0,0.0,0.0
14,03:30,1,0.005828074629294915,0.0,0.0
14,03:30,2,0.06306363704577433,0.0,0.4819181406039463
14,03:30,3,0.5305644237302508,0.34580926809367396,0.7573036175709748
14,03:30,4,0.3913493946373466,0.0,0.622444657463871
14,03:30,5,0.009194469957341323,0.0,0.06389810404361329
14,03:30,6,0.0,0.0,0.0
14,03:30,7,0.0,0.0,0.0
14,03:30,8,0.0,0.0,0.0
14,03:30,9,0.0,0.0,0.0
14,03:30,10,0.0,0.0,0.0
14,03:30,11,0.0,0.0,0.0
14,03:30,12,0.0,0.0,0.0
14,03:30,13,0.0,0.0,0.0
14,03:30,14,0.0,0.0,0.0
14,03:30,15,0.0,0.0,0.0
14,03:30,16,0.0,0.0,0.0
14,03:30,17,0.0,0.0,0.0
14,03:30,18,0.0,0.0,0.0
14,03:30,19,0.0,0.0,0.0
14,03:30,20,0.0,0.0,0.0
14,03:30,21,0.0,0.0,0.0
14,03:30,22,0.0,0.0,0.0
14,03:30,23,0.0,0.0,0.0
15,03:45,0,0.0,0.0,0.0
15,03:45,1,0.0011536318606694216,0.0,0.0
15,03:45,2,0.042653105506844376,0.0,0.3433990420738635
15,03:45,3,0.4037620506439882,0.1404180854183089,0.6647011333240662
15,03:45,4,0.4875602157077981,0.059825006727653895,0.6608925716871693
15,03:45,5,0.06487099628069772,0.0,0.2027180317300934
15,03:45,6,0.0,0.0,0.0
15,03:45,7,0.0,0.0,0.0
15,03:45,8,0.0,0.0,0.0
15,03:45,9,0.0,0.0,0.0
15,03:45,10,0.0,0.0,0.0
15,03:45,11,0.0,0.0,0.0
15,03:45,12,0.0,0.0,0.0
15,03:45,13,0.0,0.0,0.0
15,03:45,14,0.0,0.0,0.0
15,03:45,15,0.0,0.0,0.0
15,03:45,16,0.0,0.0,0.0
15,03:45,17,0.0,0.0,0.0
15,03:45,18,0.0,0.0,0.0
15,03:45,19,0.0,0.0,0.0
15,03:45,20,0.0,0.0,0.0
15,03:45,21,0.0,0.0,0.0
15,03:45,22,0.0,0.0,0.0
15,03:45,23,0.0,0.0,0.0
16,04:00,0,0.0,0.0,0.0
16,04:00,1,4.167037719206929e-6,0.0,0.0
16,04:00,2,0.025543482215912242,0.0,0.15423927341597798
16,04:00,3,0.2560769384572074,0.0,0.565407049269561
16,04:00,4,0.5601228835344519,0.26892927122860494,0.6937774985181542
16,04:00,5,0.15823961531366224,0.0,0.38075009119531444
16,04:00,6,0.000012913441037248258,0.0,0.0
16,04:00,7,0.0,0.0,0.0
16,04:00,8,0.0,0.0,0.0
16,04:00,9,0.0,0.0,0.0
16,04:00,10,0.0,0.0,0.0
16,04:00,11,0.0,0.0,0.0
16,04:00,12,0.0,0.0,0.0
16,04:00,13,0.0,0.0,0.0
16,04:00,14,0.0,0.0,0.0
16,04:00,15,0.0,0.0,0.0
16,04:00,16,0.0,0.0,0.0
16,04:00,17,0.0,0.0,0.0
16,04:00,18,0.0,0.0,0.0
16,04:00,19,0.0,0.0,0.0
16,04:00,20,0.0,0.0,0.0
16,04:00,21,0.0,0.0,0.0
16,04:00,22,0.0,0.0,0.0
16,04:00,23,0.0,0.0,0.0
17,04:15,0,0.0,0.0,0.0
17,04:15,1,0.0,0.0,0.0
17,04:15,2,0.014359480647888102,0.0,0.017571443396914403
17,04:15,3,0.12525778169069585,0.0,0.5204240176366487
17,04:15,4,0.5907268910667801,0.39361397264415166,0.7795193686629684
17,04:15,5,0.26955189975054133,0.0,0.5040518598232813
17,04:15,6,0.00010394684409662543,0.0,0.0
17,04:15,7,0.0,0.0,0.0
17,04:15,8,0.0,0.0,0.0
17,04:15,9,0.0,0.0,0.0
17,04:15,10,0.0,0.0,0.0
17,04:15,11,0.0,0.0,0.0
17,04:15,12,0.0,0.0,0.0
17,04:15,13,0.0,0.0,0.0
17,04:15,14,0.0,0.0,0.0
17,04:15,15,0.0,0.0,0.0
17,04:15,16,0.0,0.0,0.0
17,04:15,17,0.0,0.0,0.0
17,04:15,18,0.0,0.0,0.0
17,04:15,19,0.0,0.0,0.0
17,04:15,20,0.0,0.0,0.0
17,04:15,21,0.0,0.0,0.0
17,04:15,22,0.0,0.0,0.0
17,04:15,23,0.0,0.0,0.0
18,04:30,0,0.0,0.0,0.0
18,04:30,1,0.0,0.0,0.0
18,04:30,2,0.005828074629294915,0.0,0.0
18,04:30,3,0.06306363704577433,0.0,0.4819181406039463
18,04:30,4,0.5305644237302508,0.34580926809367396,0.7573036175709748
18,04:30,5,0.3913493946373466,0.0,0.622444657463871
18,04:30,6,0.009194469957341323,0.0,0.06389810404361329
18,04:30,7,0.0,0.0,0.0
18,04:30,8,0.0,0.0,0.0
18,04:30,9,0.0,0.0,0.0
18,04:30,10,0.0,0.0,0.0
18,04:30,11,0.0,0.0,0.0
18,04:30,12,0.0,0.0,0.0
18,04:30,13,0.0,0.0,0.0
18,04:30,14,0.0,0.0,0.0
18,04:30,15,0.0,0.0,0.0
18,04:30,16,0.0,0.0,0.0
18,04:30,17,0.0,0.0,0.0
18,04:30,18,0.0,0.0,0.0
18,04:30,19,0.0,0.0,0.0
18,04:30,20,0.0,0.0,0.0
18,04:30,21,0.0,0.0,0.0
18,04:30,22,0.0,0.0,0.0
18,04:30,23,0.0,0.0,0.0
19,04:45,0,0.0,0.0,0.0
19,04:45,1,0.0,0.0,0.0
19,04:45,2,0.0011536318606694216,0.0,0.0
19,04:45,3,0.042653105506844376,0.0,0.3433990420738635
19,04:45,4,0.4037620506439882,0.1404180854183089,0.6647011333240662
19,04:45,5,0.4875602157077981,0.059825006727653895,0.6608925716871693
19,04:45,6,0.06487099628069772,0.0,0.2027180317300934
19,04:45,7,0.0,0.0,0.0
19,04:45,8,0.0,0.0,0.0
19,04:45,9,0.0,0.0,0.0
19,04:45,10,0.0,0.0,0.0
19,04:45,11,0.0,0.0,0.0
19,04:45,12,0.0,0.0,0.0
19,04:45,13,0.0,0.0,0.0
19,04:45,14,0.0,0.0,0.0
19,04:45,15,0.0,0.0,0.0
19,04:45,16,0.0,0.0,0.0
19,04:45,17,0.0,0.0,0.0
19,04:45,18,0.0,0.0,0.0
19,04:45,19,0.0,0.0,0.0
19,04:45,20,0.0,0.0,0.0
19,04:45,21,0.0,0.0,0.0
19,04:45,22,0.0,0.0,0.0
19,04:45,23,0.0,0.0,0.0
20,05:00,0,0.0,0.0,0.0
20,05:00,1,0.0,0.0,0.0
20,05:00,2,4.167037719206929e-6,0.0,0.0
20,05:00,3,0.025543482215912242,0.0,0.15423927341597798
20,05:00,4,0.2560769384572074,0.0,0.565407049269561
20,05:00,5,0.5601228835344519,0.26892927122860494,0.6937774985181542
20,05:00,6,0.15823961531366224,0.0,0.38075009119531444
20,05:00,7,0.000012913441037248258,0.0,0.0
20,05:00,8,0.0,0.0,0.0
20,05:00,9,0.0,0.0,0.0
20,05:00,10,0.0,0.0,0.0
20,05:00,11,0.0,0.0,0.0
20,05:00,12,0.0,0.0,0.0
20,05:00,13,0.0,0.0,0.0
20,05:00,14,0.0,0.0,0.0
20,05:00,15,0.0,0.0,0.0
20,05:00,16,0.0,0.0,0.0
20,05:00,17,0.0,0.0,0.0
20,05:00,18,0.0,0.0,0.0
20,05:00,19,0.0,0.0,0.0
20,05:00,20,0.0,0.0,0.0
20,05:00,21,0.0,0.0,0.0
20,05:00,22,0.0,0.0,0.0
20,05:00,23,0.0,0.0,0.0
21,05:15,0,0.0,0.0,0.0
21,05:15,1,0.0,0.0,0.0
21,05:15,2,0.0,0.0,0.0
21,05:15,3,0.014359480647888102,0.0,0.017571443396914403
21,05:15,4,0.12525778169069585,0.0,0.5204240176366487
21,05:15,5,0.5907268910667801,0.39361397264415166,0.7795193686629684
21,05:15,6,0.26955189975054133,0.0,0.5040518598232813
21,05:15,7,0.00010394684409662543,0.0,0.0
21,05:15,8,0.0,0.0,0.0
21,05:15,9,0.0,0.0,0.0
21,05:15,10,0.0,0.0,0.0
21,05:15,11,0.0,0.0,0.0
21,05:15,12,0.0,0.0,0.0
21,05:15,13,0.0,0.0,0.0
21,05:15,14,0.0,0.0,0.0
21,05:15,15,0.0,0.0,0.0
21,05:15,16,0.0,0.0,0.0
21,05:15,17,0.0,0.0,0.0
21,05:15,18,0.0,0.0,0.0
21,05:15,19,0.0,0.0,0.0
21,05:15,20,0.0,0.0,0.0
21,05:15,21,0.0,0.0,0.0
21,05:15,22,0.0,0.0,0.0
21,05:15,23,0.0,0.0,0.0
22,05:30,0,0.0,0.0,0.0
22,05:30,1,0.0,0.0,0.0
22,05:30,2,0.0,0.0,0.0
22,05:30,3,0.005828074629294915,0.0,0.0
22,05:30,4,0.06306363704577433,0.0,0.4819181406039463
22,05:30,5,0.5305644237302508,0.34580926809367396,0.7573036175709748
22,05:30,6,0.3913493946373466,0.0,0.622444657463871
22,05:30,7,0.009194469957341323,0.0,0.06389810404361329
22,05:30,8,0.0,0.0,0.0
22,05:30,9,0.0,0.0,0.0
22,05:30,10,0.0,0.0,0.0
22,05:30,11,0.0,0.0,0.0
22,05:30,12,0.0,0.0,0.0
22,05:30,13,0.0,0.0,0.0
22,05:30,14,0.0,0.0,0.0
22,05:30,15,0.0,0.0,0.0
22,05:30,16,0.0,0.0,0.0
22,05:30,17,0.0,0.0,0.0
22,05:30,18,0.0,0.0,0.0
22,05:30,19,0.0,0.0,0.0
22,05:30,20,0.0,0.0,0.0
22,05:30,21,0.0,0.0,0.0
22,05:30,22,0.0,0.0,0.0
22,05:30,23,0.0,0.0,0.0
23,05:45,0,0.0,0.0,0.0
23,05:45,1,0.0,0.0,0.0
23,05:45,2,0.0,0.0,0.0
23,05:45,3,0.0011536318606694216,0.0,0.0
23,05:45,4,0.042653105506844376,0.0,0.3433990420738635
23,05:45,5,0.4037620506439882,0.1404180854183089,0.6647011333240662
23,05:45,6,0.4875602157077981,0.059825006727653895,0.6608925716871693
23,05:45,7,0.06487099628069772,0.0,0.2027180317300934
23,05:45,8,0.0,0.0,0.0
23,05:45,9,0.0,0.0,0.0
23,05:45,10,0.0,0.0,0.0
23,05:45,11,0.0,0.0,0.0
23,05:45,12,0.0,0.0,0.0
23,05:45,13,0.0,0.0,0.0
23,05:45,14,0.0,0.0,0.0
23,05:45,15,0.0,0.0,0.0
23,05:45,16,0.0,0.0,0.0
23,05:45,17,0.0,0.0,0.0
23,05:45,18,0.0,0.0,0.0
23,05:45,19,0.0,0.0,0.0
23,05:45,20,0.0,0.0,0.0
23,05:45,21,0.0,0.0,0.0
23,05:45,22,0.0,0.0,0.0
23,05:45,23,0.0,0.0,0.0
24,06:00,0,0.0,0.0,0.0
24,06:00,1,0.0,0.0,0.0
24,06:00,2,0.0,0.0,0.0
24,06:00,3,4.167037719206929e-6,0.0,0.0
24,06:00,4,0.025543482215912242,0.0,0.15423927341597798
24,06:00,5,0.2560769384572074,0.0,0.565407049269561
24,06:00,6,0.5601228835344519,0.26892927122860494,0.6937774985181542
24,06:00,7,0.15823961531366224,0.0,0.38075009119531444
24,06:00,8,0.000012913441037248258,0.0,0.0
24,06:00,9,0.0,0.0,0.0
24,06:00,10,0.0,0.0,0.0
24,06:00,11,0.0,0.0,0.0
24,06:00,12,0.0,0.0,0.0
24,06:00,13,0.0,0.0,0.0
24,06:00,14,0.0,0.0,0.0
24,06:00,15,0.0,0.0,0.0
24,06:00,16,0.0,0.0,0.0
24,06:00,17,0.0,0.0,0.0
24,06:00,18,0.0,0.0,0.0
24,06:00,19,0.0,0.0,0.0
24,06:00,20,0.0,0.0,0.0
24,06:00,21,0.0,0.0,0.0
24,06:00,22,0.0,0.0,0.0
24,06:00,23,0.0,0.0,0.0
25,06:15,0,0.0,0.0,0.0
25,06:15,1,0.0,0.0,0.0
25,06:15,2,0.0,0.0,0.0
25,06:15,3,0.0,0.0,0.0
25,06:15,4,0.014359480647888102,0.0,0.017571443396914403
25,06:15,5,0.12525778169069585,0.0,0.5204240176366487
25,06:15,6,0.5907268910667801,0.39361397264415166,0.7795193686629684
25,06:15,7,0.26955189975054133,0.0,0.5040518598232813
25,06:15,8,0.00010394684409662543,0.0,0.0
25,06:15,9,0.0,0.0,0.0
25,06:15,10,0.0,0.0,0.0
25,06:15,11,0.0,0.0,0.0
25,06:15,12,0.0,0.0,0.0
25,06:15,13,0.0,0.0,0.0
25,06:15,14,0.0,0.0,0.0
25,06:15,15,0.0,0.0,0.0
25,06:15,16,0.0,0.0,0.0
25,06:15,17,0.0,0.0,0.0
25,06:15,18,0.0,0.0,0.0
25,06:15,19,0.0,0.0,0.0
25,06:15,20,0.0,0.0,0.0
25,06:15,21,0.0,0.0,0.0
25,06:15,22,0.0,0.0,0.0
25,06:15,23,0.0,0.0,0.0
26,06:30,0,0.0,0.0,0.0
26,06:30,1,0.0,0.0,0.0
26,06:30,2,0.0,0.0,0.0
26,06:30,3,0.0,0.0,0.0
26,06:30,4,0.005828074629294915,0.0,0.0
26,06:30,5,0.06306363704577433,0.0,0.4819181406039463
26,06:30,6,0.5305644237302508,0.34580926809367396,0.7573036175709748
26,06:30,7,0.3913493946373466,0.0,0.622444657463871
